user_id,type,provider,provider_account_id,refresh_token,access_token,expires_at,token_type,scope,id_token,session_state
user-86,oauth,github,c09a7b8f-1e51-496b-8e2c-6e1d59085d4e,7128a6fb-a6bc-4893-9c00-363b9613c394,3e5f3610-0bc4-43f3-a709-1fa24c099799,1666996998,Bearer,read:user user:email,23d7f0b4-dd76-4ac7-b78b-e59ea2387985,1c47352c-76d0-4ee9-ab0d-6fe3dbe9a84f
user-87,oauth,github,31bc599c-bffb-450e-903e-7a35281ffbf2,42fb67f3-ea65-4ef5-a648-9425cc7904c7,aec4c1c4-10f4-43c9-af0b-5fb0dc498245,1663776733,Bearer,read:user user:email,1c4b901b-609e-4e1a-bb11-e711477da972,35d9b12f-e19b-450a-ae07-06e7f5e1c9bb
user-88,oauth,google,30ea4bdc-0de2-4b1f-b527-6f4f41ea52b3,327ea776-6b40-444b-a520-2fb1671f0967,b8977a89-724e-4722-9014-553865296437,1673364578,Bearer,read:user user:email,096ec05c-8fb5-434a-b780-c6703ef47725,bd88cba8-755c-41a6-b0f3-3124ffd66ad7
user-89,oauth,google,928ede68-bb9c-4300-8c39-4c9faeaa82dd,fdb4beb7-24fe-4f6a-a701-3aedf6019c07,244053f4-43e9-4d7b-a1b7-6ea827cd1e4f,1667892599,Bearer,read:user user:email,3cdaf978-479c-4f13-a47c-ed6d4740d706,a11d5234-11b4-46d9-bf1b-b37d80eff890
user-90,oauth,microsoft,4bde819f-d4c0-4314-a43e-a298d0752a8f,f5939048-8903-47a2-b989-003fc1f91889,86a474c8-044e-499a-adc4-2e5f23a1330e,1650971972,Bearer,read:user user:email,445e5641-3489-424a-866f-5ec34e3f1263,7e7397ec-16a4-41f7-984b-8cf54b630f1c
user-91,oauth,google,09886187-68f8-42f3-b16a-cb65e5a46017,2a98f3d7-0f92-4395-89d8-e8f92dfeda69,d79f49ce-4fd7-4dab-92cb-f5204324efaf,1646876046,Bearer,read:user user:email,5943338c-b372-4963-8149-be4dd21d3d2c,33c53ca0-3fc1-4bae-a392-660d3dafd370
user-92,oauth,github,fc45bc9e-87c0-4c6b-b39e-91793f78f661,6987ccff-8054-478c-ae66-d1cbb283b019,22692227-397f-44b6-9557-286bd7e334f6,1698351111,Bearer,read:user user:email,eba6cd17-fb5f-46ef-834f-479ce20e6d88,17bdba65-67b7-4e92-aef6-0b98f3efedaf
user-93,oauth,github,8b2f791c-d4d1-4f11-9adf-16f64a65e9d3,7e400d85-e53e-4037-a743-8eb382967d09,6364acd9-68e5-4478-aa8b-824004ffd4b5,1692847038,Bearer,read:user user:email,c8535186-51ff-44e8-ab69-7289346ba57f,29d51d68-7df6-4ee1-8b3b-50129143d8ca
user-94,oauth,microsoft,6806dd91-f610-4513-9329-fd8c3166d76c,dc28a088-5849-46bb-88e5-c04a0476c6d1,e8097090-0b4a-44e9-b2b5-b396450e526d,1678883405,Bearer,read:user user:email,c0739a26-666e-45da-9124-ad5669b16074,dad0a745-b19d-4c72-9574-b0123d8dd32f
user-95,oauth,microsoft,47f3eef0-3f52-4286-9229-38aca39f9d10,31bd3ea1-facf-4cf5-a9cc-c5a4917f4008,c3f6f9e2-f91f-4e4b-8015-9a1872905100,1691153861,Bearer,read:user user:email,2c8aa8ab-975b-4077-aefd-de2c7fe6f370,a6353641-ce90-4ac2-a5fe-28cd9862fe9d
user-96,oauth,github,e269d2c9-06c3-4d5a-b750-36bd76777e02,9c9ad8cc-52b2-4b7e-8e60-51af7c9239d3,8b0e7494-fbf3-49a8-83d0-9d1b1f79549d,1641068201,Bearer,read:user user:email,8335fe9e-52f7-45d6-97e1-37512b14c373,f6da43b1-301a-45a3-94a5-0da73f1b1239
user-97,oauth,microsoft,660458b0-1193-4a25-8d7e-35326c059aac,c0175f35-87c5-49a3-81b4-34bbd51afddb,b798ca58-2ce0-41e0-bdc0-74c179b26754,1703943919,Bearer,read:user user:email,d26b3365-0959-4747-8c23-a0f71abb4a2a,4a8e1bc6-b044-4092-b068-63f679495092
user-98,oauth,github,47cbd8cc-b869-4878-ac86-ece403e0006c,70a6b463-056f-4776-a3ca-7af327cca67d,fcf077c5-ac8b-48f3-bc4c-facb87d09f40,1678107838,Bearer,read:user user:email,99172353-e918-4880-8ba1-643bc6fd37ff,22ae3f11-9a94-4e11-867a-c6fdae7dc630
user-99,oauth,github,65b9d469-8abc-48c1-be73-8defb43fbd0e,fca40cd7-f696-4bc2-ac9a-8ba9bcd00dff,7cef1e2b-7a08-4d04-b288-6a9653604b5c,1692957705,Bearer,read:user user:email,8a1e1ea2-2a89-4501-932c-2eec2a08ce81,630eeb93-de24-4780-8439-d780f041edc5
user-100,oauth,microsoft,e01a82fd-495e-4915-a8be-dc23286afe04,d76e8e35-d6f6-4646-8b1e-936c9e43bad6,f94edbf6-e34b-455b-9acf-300536182751,1680525963,Bearer,read:user user:email,83e63984-769b-469f-860e-a55f53d77fb4,276d7525-1460-4e52-95b4-827461f08fc3
